1	146.02799099386118	146.02799099386118
2	129.2609188079812	19.05848272342808
3	129.92962817101596	20.29159881225537
4	104.54691548345133	11.339705119676726
5	114.06917832340504	12.023947144195564
6	121.1517567011964	12.562851943087377
7	163.34705524773344	16.75905425610322
9	129.9618234099549	13.06165470670446
12	122.48663815174213	12.310370320647257
14	99.52056890167005	9.952056890167004
18	105.01354920591953	10.501354920591954
23	89.28883466085719	8.928883466085718
28	95.89504723017473	9.589504723017473
35	73.18047950646572	7.318047950646571
44	67.20592512027213	6.7205925120272125
55	76.0451751418713	7.60451751418713
69	58.26235416382681	5.826235416382681
86	52.07748219011913	5.207748219011913
108	45.756376682404955	4.575637668240495
135	35.66923223263725	3.566923223263725
168	35.78645088518247	3.578645088518247
210	30.378579664913254	3.0378579664913254
263	22.749015497625383	2.2749015497625384
328	24.231062950990843	2.4231062950990845
410	18.262474464246562	1.8262474464246563
512	14.91351881422043	1.491351881422043
640	13.377538973328932	1.337753897332893
800	13.246711632167315	1.3246711632167316
1000	12.686787046056871	1.268678704605687
1292	10.93999351727654	1.0939993517276538
1668	8.847789725220633	0.8847789725220633
2154	9.216942709322355	0.9216942709322355
2783	6.782120965870369	0.678212096587037
3594	5.480418080104464	0.5480418080104463
4642	5.152945317581041	0.5152945317581041
5995	4.973158158616887	0.4973158158616887
7743	4.06017989820457	0.406017989820457
10000	3.7960654917199226	0.37960654917199227
13895	3.373910473175844	0.3373910473175844
19307	2.6616946821482292	0.2661694682148229
26827	2.2343518194319665	0.22343518194319664
37276	1.721285395961354	0.17212853959613542
51795	1.5250388759981126	0.15250388759981126
71969	1.4470862383578007	0.14470862383578006
100000	1.252601754817892	0.1252601754817892
158489	0.8826491616029978	0.08826491616029977
251189	0.7401212231786359	0.0740121223178636
398107	0.5921989531387818	0.05921989531387818
630957	0.5296538477385189	0.05296538477385189
1000000	0.3746290294060845	0.03746290294060845
