1	122.65050077884959	122.65050077884959
2	146.85743393823927	37.918426393970435
3	114.67892801663623	28.66973200415906
4	107.6374819581593	18.45967586412664
5	124.5622896295873	24.428674826117764
6	98.04006975340383	13.728355711240825
7	112.65288573441855	15.330116005632425
9	112.17373434834693	13.913439367777588
12	106.19233489218357	12.692411675515677
14	115.67965201512547	12.853294668347274
18	111.89744670436932	11.730039664808935
23	104.68253339013191	11.159195554348114
28	109.45397826803024	11.00053871899304
35	84.95042532333474	8.495042532333475
44	73.18358051120858	7.355226586983171
55	78.97784128293515	7.897784128293514
69	71.75546304093248	7.175546304093248
86	63.097858590983925	6.309785859098392
108	54.8527006299983	5.48527006299983
135	49.84408304453149	4.984408304453149
168	46.65683570843026	4.665683570843026
210	38.40528249829983	3.8405282498299833
263	34.99415241401059	3.499415241401059
328	33.338326933589265	3.3338326933589264
410	27.2771097426005	2.72771097426005
512	21.951278032071887	2.1951278032071886
640	22.436677867683496	2.2436677867683494
800	17.43814192797639	1.743814192797639
1000	15.289587301798	1.5289587301798
1292	14.622077314165454	1.4622077314165454
1668	11.991799730818927	1.1991799730818928
2154	10.22056688729293	1.022056688729293
2783	10.142305486830294	1.0142305486830294
3594	7.215525596320763	0.7215525596320763
4642	7.027651384300599	0.7027651384300599
5995	6.387496556010195	0.6387496556010195
7743	4.955921762635585	0.4955921762635585
10000	4.207612970988328	0.4207612970988328
13895	3.6576400014372212	0.3657640001437221
19307	3.0006870038125366	0.30006870038125366
26827	2.9986889921126014	0.29986889921126014
37276	2.215499850449219	0.2215499850449219
51795	2.0911336889142484	0.20911336889142484
71969	1.7464930345712764	0.17464930345712765
100000	1.595606233283638	0.1595606233283638
158489	1.2630183784025302	0.126301837840253
251189	0.9533538268817616	0.09533538268817617
398107	0.6270525117544204	0.06270525117544204
630957	0.5608422115166382	0.05608422115166382
1000000	0.4777690952361425	0.04777690952361425
