1	121.24450787994058	121.24450787994058
2	124.36266617340016	39.32692809991211
3	170.60885750703807	85.30442875351903
4	130.25699346415882	29.126349193060495
5	101.71009814952932	19.946991353611054
6	161.131367673737	26.48983366868955
7	124.14884340190663	19.629655701279592
9	106.88908977232299	13.685745553315458
12	109.22501611673088	11.778036391057347
14	111.33883907409495	11.42312386363141
18	105.07843544470443	10.560780119020189
23	143.8115710334463	14.453606716044987
28	113.52146617463102	11.352146617463102
35	122.85231465421721	12.28523146542172
44	119.43487887084218	11.943487887084219
55	94.43509155780025	9.443509155780024
69	81.99459925087788	8.199459925087789
86	82.7287605504448	8.272876055044481
108	82.96831956939113	8.296831956939112
135	78.4172468734674	7.8417246873467406
168	72.25716802129487	7.2257168021294875
210	68.03297852012089	6.803297852012089
263	63.509324625238776	6.350932462523877
328	41.10961757036889	4.110961757036889
410	32.706320197155385	3.2706320197155385
512	39.46923358636578	3.946923358636578
640	27.27614043460016	2.727614043460016
800	24.485387169051297	2.4485387169051296
1000	18.914271695665253	1.8914271695665252
1292	14.275989656922121	1.4275989656922121
1668	10.609852106189283	1.0609852106189284
2154	11.15304832728364	1.1153048327283641
2783	8.518259179735054	0.8518259179735054
3594	7.468850556026038	0.7468850556026039
4642	6.757904842305654	0.6757904842305653
5995	5.273698798780433	0.5273698798780433
7743	4.512119562549246	0.45121195625492455
10000	4.306284325547135	0.4306284325547135
13895	3.737104202407296	0.3737104202407296
19307	2.7684276035644104	0.27684276035644106
26827	2.4902523546059734	0.24902523546059735
37276	1.8318331615159849	0.1831833161515985
51795	1.708160096697299	0.1708160096697299
71969	1.4819496841503927	0.14819496841503926
100000	1.1692976499179046	0.11692976499179046
158489	0.9582116876681698	0.09582116876681698
251189	0.8087554664072613	0.08087554664072613
398107	0.5832092131285297	0.05832092131285297
630957	0.4491056844520012	0.044910568445200125
1000000	0.3926078534260788	0.03926078534260788
