1	116.23633394215874	116.23633394215874
2	103.43666619479298	10.395776101011114
3	115.8202789604819	11.640376012915521
4	122.5224596099251	12.252245960992509
5	103.0500125233623	10.305001252336229
6	124.06983327999205	12.406983327999205
7	82.71260424338104	8.271260424338104
9	82.54498237606592	8.254498237606592
12	71.77293480179213	7.177293480179213
14	62.35053439994851	6.235053439994851
18	55.02064914325893	5.502064914325893
23	54.65896591433097	5.465896591433097
28	43.89249905906457	4.389249905906457
35	42.37027623697852	4.237027623697852
44	32.79433201523807	3.279433201523807
55	28.598373993806028	2.859837399380603
69	26.375453160212043	2.637545316021204
86	23.135163655735834	2.3135163655735833
108	18.9352086355061	1.89352086355061
135	17.78962714749756	1.7789627147497558
168	14.942627591695675	1.4942627591695676
210	13.382309903647952	1.3382309903647953
263	12.660792680504244	1.2660792680504245
328	10.488772515136464	1.0488772515136464
410	9.630842662605465	0.9630842662605466
512	8.057422657790964	0.8057422657790964
640	8.015648588409526	0.8015648588409526
800	6.06273880360176	0.6062738803601759
1000	6.360605394264195	0.6360605394264195
1292	5.339454610218823	0.5339454610218823
1668	4.633115494785373	0.46331154947853725
2154	4.197698114612035	0.4197698114612035
2783	3.397095772422459	0.33970957724224593
3594	3.2797563753190158	0.32797563753190156
4642	3.0001016634032642	0.3000101663403264
5995	2.5213124715544466	0.25213124715544466
7743	1.9936525471904025	0.19936525471904026
10000	2.1131919925094858	0.21131919925094858
